valid_time,avg_tdswrf,number,expver
1950-04-01 06:00:00,284.72858,0,0001
1950-05-01 06:00:00,298.96497,0,0001
1950-06-01 06:00:00,306.2772,0,0001
1950-07-01 06:00:00,301.41516,0,0001
1950-08-01 06:00:00,287.05582,0,0001
1950-09-01 06:00:00,275.26022,0,0001
1950-10-01 06:00:00,286.9921,0,0001
1950-11-01 06:00:00,311.35956,0,0001
1950-12-01 06:00:00,325.97925,0,0001
1951-01-01 06:00:00,320.43304,0,0001
1951-02-01 06:00:00,299.80743,0,0001
1951-03-01 06:00:00,280.6151,0,0001
1951-04-01 06:00:00,284.57404,0,0001
1951-05-01 06:00:00,298.81686,0,0001
1951-06-01 06:00:00,306.21356,0,0001
1951-07-01 06:00:00,301.4459,0,0001
1951-08-01 06:00:00,287.12997,0,0001
1951-09-01 06:00:00,275.23355,0,0001
1951-10-01 06:00:00,286.75912,0,0001
1951-11-01 06:00:00,311.12637,0,0001
1951-12-01 06:00:00,325.8793,0,0001
1952-01-01 06:00:00,320.55307,0,0001
1952-02-01 06:00:00,299.59933,0,0001
1952-03-01 06:00:00,280.38147,0,0001
1952-04-01 06:00:00,284.91263,0,0001
1952-05-01 06:00:00,299.12292,0,0001
1952-06-01 06:00:00,306.24518,0,0001
1952-07-01 06:00:00,301.17957,0,0001
1952-08-01 06:00:00,286.73325,0,0001
1952-09-01 06:00:00,275.163,0,0001
1952-10-01 06:00:00,287.32336,0,0001
1952-11-01 06:00:00,311.67444,0,0001
1952-12-01 06:00:00,326.00568,0,0001
1953-01-01 06:00:00,320.13693,0,0001
1953-02-01 06:00:00,299.36197,0,0001
1953-03-01 06:00:00,280.42786,0,0001
1953-04-01 06:00:00,284.77734,0,0001
1953-05-01 06:00:00,298.9972,0,0001
1953-06-01 06:00:00,306.2052,0,0001
1953-07-01 06:00:00,301.23312,0,0001
1953-08-01 06:00:00,286.82785,0,0001
1953-09-01 06:00:00,275.1523,0,0001
1953-10-01 06:00:00,287.10947,0,0001
1953-11-01 06:00:00,311.46494,0,0001
1953-12-01 06:00:00,325.93164,0,0001
1954-01-01 06:00:00,320.26804,0,0001
1954-02-01 06:00:00,299.5658,0,0001
1954-03-01 06:00:00,280.51044,0,0001
1954-04-01 06:00:00,284.67734,0,0001
1954-05-01 06:00:00,298.9074,0,0001
1954-06-01 06:00:00,306.20172,0,0001
1954-07-01 06:00:00,301.32306,0,0001
1954-08-01 06:00:00,286.95758,0,0001
1954-09-01 06:00:00,275.17688,0,0001
1954-10-01 06:00:00,286.93127,0,0001
1954-11-01 06:00:00,311.2929,0,0001
1954-12-01 06:00:00,325.8963,0,0001
1955-01-01 06:00:00,320.4199,0,0001
1955-02-01 06:00:00,299.7899,0,0001
1955-03-01 06:00:00,280.614,0,0001
1955-04-01 06:00:00,284.59726,0,0001
1955-05-01 06:00:00,298.83743,0,0001
1955-06-01 06:00:00,306.2185,0,0001
1955-07-01 06:00:00,301.43268,0,0001
1955-08-01 06:00:00,287.10703,0,0001
1955-09-01 06:00:00,275.22195,0,0001
1955-10-01 06:00:00,286.77335,0,0001
1955-11-01 06:00:00,311.1413,0,0001
1955-12-01 06:00:00,325.8815,0,0001
1956-01-01 06:00:00,320.66696,0,0001
1956-02-01 06:00:00,299.70078,0,0001
1956-03-01 06:00:00,280.4925,0,0001
1956-04-01 06:00:00,285.0492,0,0001
1956-05-01 06:00:00,299.26233,0,0001
1956-06-01 06:00:00,306.37134,0,0001
1956-07-01 06:00:00,301.28564,0,0001
1956-08-01 06:00:00,286.82394,0,0001
1956-09-01 06:00:00,275.26147,0,0001
1956-10-01 06:00:00,287.45197,0,0001
1956-11-01 06:00:00,311.81308,0,0001
1956-12-01 06:00:00,326.13705,0,0001
1957-01-01 06:00:00,320.36682,0,0001
1957-02-01 06:00:00,299.57224,0,0001
1957-03-01 06:00:00,280.6406,0,0001
1957-04-01 06:00:00,285.0174,0,0001
1957-05-01 06:00:00,299.24515,0,0001
1957-06-01 06:00:00,306.44278,0,0001
1957-07-01 06:00:00,301.4489,0,0001
1957-08-01 06:00:00,287.02286,0,0001
1957-09-01 06:00:00,275.35046,0,0001
1957-10-01 06:00:00,287.34216,0,0001
1957-11-01 06:00:00,311.71652,0,0001
1957-12-01 06:00:00,326.18158,0,0001
1958-01-01 06:00:00,320.48428,0,0001
1958-02-01 06:00:00,299.76218,0,0001
1958-03-01 06:00:00,280.70996,0,0001
1958-04-01 06:00:00,284.9041,0,0001
1958-05-01 06:00:00,299.1417,0,0001
1958-06-01 06:00:00,306.4254,0,0001
1958-07-01 06:00:00,301.525,0,0001
1958-08-01 06:00:00,287.13943,0,0001
1958-09-01 06:00:00,275.3621,0,0001
1958-10-01 06:00:00,287.1506,0,0001
1958-11-01 06:00:00,311.53003,0,0001
1958-12-01 06:00:00,326.1312,0,0001
1959-01-01 06:00:00,320.54996,0,0001
1959-02-01 06:00:00,299.90494,0,0001
1959-03-01 06:00:00,280.73715,0,0001
1959-04-01 06:00:00,284.74655,0,0001
1959-05-01 06:00:00,298.99057,0,0001
1959-06-01 06:00:00,306.35913,0,0001
1959-07-01 06:00:00,301.553,0,0001
1959-08-01 06:00:00,287.21088,0,0001
1959-09-01 06:00:00,275.33228,0,0001
1959-10-01 06:00:00,286.9146,0,0001
1959-11-01 06:00:00,311.2939,0,0001
1959-12-01 06:00:00,326.02817,0,0001
1960-01-01 06:00:00,320.64774,0,0001
1960-02-01 06:00:00,299.6756,0,0001
1960-03-01 06:00:00,280.48517,0,0001
1960-04-01 06:00:00,285.0655,0,0001
1960-05-01 06:00:00,299.275,0,0001
1960-06-01 06:00:00,306.368,0,0001
1960-07-01 06:00:00,301.26434,0,0001
1960-08-01 06:00:00,286.79352,0,0001
1960-09-01 06:00:00,275.24387,0,0001
1960-10-01 06:00:00,287.45917,0,0001
1960-11-01 06:00:00,311.8197,0,0001
1960-12-01 06:00:00,326.1306,0,0001
1961-01-01 06:00:00,320.17996,0,0001
1961-02-01 06:00:00,299.39038,0,0001
1961-03-01 06:00:00,280.48633,0,0001
1961-04-01 06:00:00,284.88464,0,0001
1961-05-01 06:00:00,299.10178,0,0001
1961-06-01 06:00:00,306.27957,0,0001
1961-07-01 06:00:00,301.27023,0,0001
1961-08-01 06:00:00,286.8424,0,0001
1961-09-01 06:00:00,275.18845,0,0001
1961-10-01 06:00:00,287.19922,0,0001
1961-11-01 06:00:00,311.56058,0,0001
1961-12-01 06:00:00,326.00504,0,0001
1962-01-01 06:00:00,320.26443,0,0001
1962-02-01 06:00:00,299.5503,0,0001
1962-03-01 06:00:00,280.52744,0,0001
1962-04-01 06:00:00,284.7429,0,0001
1962-05-01 06:00:00,298.96848,0,0001
1962-06-01 06:00:00,306.23166,0,0001
1962-07-01 06:00:00,301.31622,0,0001
1962-08-01 06:00:00,286.93027,0,0001
1962-09-01 06:00:00,275.17255,0,0001
1962-10-01 06:00:00,286.97888,0,0001
1962-11-01 06:00:00,311.34323,0,0001
1962-12-01 06:00:00,325.92218,0,0001
1963-01-01 06:00:00,320.3759,0,0001
1963-02-01 06:00:00,299.73642,0,0001
1963-03-01 06:00:00,280.59494,0,0001
1963-04-01 06:00:00,284.62665,0,0001
1963-05-01 06:00:00,298.86093,0,0001
1963-06-01 06:00:00,306.20993,0,0001
1963-07-01 06:00:00,301.388,0,0001
1963-08-01 06:00:00,287.04333,0,0001
1963-09-01 06:00:00,275.1823,0,0001
1963-10-01 06:00:00,286.78445,0,0001
1963-11-01 06:00:00,311.15225,0,0001
1963-12-01 06:00:00,325.86655,0,0001
1964-01-01 06:00:00,320.49896,0,0001
1964-02-01 06:00:00,299.53073,0,0001
1964-03-01 06:00:00,280.36584,0,0001
1964-04-01 06:00:00,284.96786,0,0001
1964-05-01 06:00:00,299.1684,0,0001
1964-06-01 06:00:00,306.24252,0,0001
1964-07-01 06:00:00,301.12302,0,0001
1964-08-01 06:00:00,286.64853,0,0001
1964-09-01 06:00:00,275.11624,0,0001
1964-10-01 06:00:00,287.35168,0,0001
1964-11-01 06:00:00,311.70203,0,0001
1964-12-01 06:00:00,325.99423,0,0001
1965-01-01 06:00:00,320.1228,0,0001
1965-02-01 06:00:00,299.33185,0,0001
1965-03-01 06:00:00,280.4475,0,0001
1965-04-01 06:00:00,284.8691,0,0001
1965-05-01 06:00:00,299.0814,0,0001
1965-06-01 06:00:00,306.24216,0,0001
1965-07-01 06:00:00,301.2156,0,0001
1965-08-01 06:00:00,286.78018,0,0001
1965-09-01 06:00:00,275.13995,0,0001
1965-10-01 06:00:00,287.17435,0,0001
1965-11-01 06:00:00,311.5327,0,0001
1965-12-01 06:00:00,325.96246,0,0001
1966-01-01 06:00:00,320.29068,0,0001
1966-02-01 06:00:00,299.56973,0,0001
1966-03-01 06:00:00,280.56134,0,0001
1966-04-01 06:00:00,284.8015,0,0001
1966-05-01 06:00:00,299.02585,0,0001
1966-06-01 06:00:00,306.27432,0,0001
1966-07-01 06:00:00,301.3402,0,0001
1966-08-01 06:00:00,286.94266,0,0001
1966-09-01 06:00:00,275.19528,0,0001
1966-10-01 06:00:00,287.02875,0,0001
1966-11-01 06:00:00,311.39636,0,0001
1966-12-01 06:00:00,325.96466,0,0001
1967-01-01 06:00:00,320.46082,0,0001
1967-02-01 06:00:00,299.81036,0,0001
1967-03-01 06:00:00,280.67972,0,0001
1967-04-01 06:00:00,284.73682,0,0001
1967-05-01 06:00:00,298.97275,0,0001
1967-06-01 06:00:00,306.30823,0,0001
1967-07-01 06:00:00,301.46707,0,0001
1967-08-01 06:00:00,287.10797,0,0001
1967-09-01 06:00:00,275.255,0,0001
1967-10-01 06:00:00,286.88632,0,0001
1967-11-01 06:00:00,311.26218,0,0001
1967-12-01 06:00:00,325.9683,0,0001
1968-01-01 06:00:00,320.5958,0,0001
1968-02-01 06:00:00,299.61548,0,0001
1968-03-01 06:00:00,280.46136,0,0001
1968-04-01 06:00:00,285.08875,0,0001
1968-05-01 06:00:00,299.2908,0,0001
1968-06-01 06:00:00,306.3514,0,0001
1968-07-01 06:00:00,301.21198,0,0001
1968-08-01 06:00:00,286.72342,0,0001
1968-09-01 06:00:00,275.19922,0,0001
1968-10-01 06:00:00,287.46423,0,0001
1968-11-01 06:00:00,311.8231,0,0001
1968-12-01 06:00:00,326.10736,0,0001
1969-01-01 06:00:00,320.23013,0,0001
1969-02-01 06:00:00,299.42673,0,0001
1969-03-01 06:00:00,280.55237,0,0001
1969-04-01 06:00:00,284.99948,0,0001
1969-05-01 06:00:00,299.2142,0,0001
1969-06-01 06:00:00,306.36182,0,0001
1969-07-01 06:00:00,301.31512,0,0001
1969-08-01 06:00:00,286.86478,0,0001
1969-09-01 06:00:00,275.2324,0,0001
1969-10-01 06:00:00,287.29666,0,0001
1969-11-01 06:00:00,311.66458,0,0001
1969-12-01 06:00:00,326.08694,0,0001
1970-01-01 06:00:00,320.35443,0,0001
1970-02-01 06:00:00,299.6231,0,0001
1970-03-01 06:00:00,280.6272,0,0001
1970-04-01 06:00:00,284.8924,0,0001
1970-05-01 06:00:00,299.11746,0,0001
1970-06-01 06:00:00,306.35156,0,0001
1970-07-01 06:00:00,301.39832,0,0001
1970-08-01 06:00:00,286.98767,0,0001
1970-09-01 06:00:00,275.24942,0,0001
1970-10-01 06:00:00,287.1111,0,0001
1970-11-01 06:00:00,311.4851,0,0001
1970-12-01 06:00:00,326.0441,0,0001
1971-01-01 06:00:00,320.41226,0,0001
1971-02-01 06:00:00,299.7582,0,0001
1971-03-01 06:00:00,280.6464,0,0001
1971-04-01 06:00:00,284.72748,0,0001
1971-05-01 06:00:00,298.95932,0,0001
1971-06-01 06:00:00,306.27798,0,0001
1971-07-01 06:00:00,301.41904,0,0001
1971-08-01 06:00:00,287.05188,0,0001
1971-09-01 06:00:00,275.21188,0,0001
1971-10-01 06:00:00,286.86765,0,0001
1971-11-01 06:00:00,311.24112,0,0001
1971-12-01 06:00:00,325.93314,0,0001
1972-01-01 06:00:00,320.5568,0,0001
1972-02-01 06:00:00,299.57327,0,0001
1972-03-01 06:00:00,280.43787,0,0001
1972-04-01 06:00:00,285.08865,0,0001
1972-05-01 06:00:00,299.2865,0,0001
1972-06-01 06:00:00,306.3306,0,0001
1972-07-01 06:00:00,301.17355,0,0001
1972-08-01 06:00:00,286.67673,0,0001
