valid_time,avg_snswrf,number,expver
1990-06-01 06:00:00,129.4088,0,0001
1990-07-01 06:00:00,129.53583,0,0001
1990-08-01 06:00:00,127.06857,0,0001
1990-09-01 06:00:00,125.75346,0,0001
1990-10-01 06:00:00,127.82617,0,0001
1990-11-01 06:00:00,131.69597,0,0001
1990-12-01 06:00:00,137.14781,0,0001
1991-01-01 06:00:00,137.11137,0,0001
1991-02-01 06:00:00,132.81578,0,0001
1991-03-01 06:00:00,127.07292,0,0001
1991-04-01 06:00:00,126.98131,0,0001
1991-05-01 06:00:00,125.86745,0,0001
1991-06-01 06:00:00,128.56471,0,0001
1991-07-01 06:00:00,129.64764,0,0001
1991-08-01 06:00:00,125.71962,0,0001
1991-09-01 06:00:00,124.51221,0,0001
1991-10-01 06:00:00,125.55783,0,0001
1991-11-01 06:00:00,130.0527,0,0001
1991-12-01 06:00:00,134.67393,0,0001
1992-01-01 06:00:00,134.53336,0,0001
1992-02-01 06:00:00,130.66351,0,0001
1992-03-01 06:00:00,125.612946,0,0001
1992-04-01 06:00:00,124.13049,0,0001
1992-05-01 06:00:00,124.863396,0,0001
1992-06-01 06:00:00,127.452515,0,0001
1992-07-01 06:00:00,127.54699,0,0001
1992-08-01 06:00:00,125.58637,0,0001
1992-09-01 06:00:00,123.60921,0,0001
1992-10-01 06:00:00,125.457214,0,0001
1992-11-01 06:00:00,129.59076,0,0001
1992-12-01 06:00:00,136.05986,0,0001
1993-01-01 06:00:00,137.22482,0,0001
1993-02-01 06:00:00,132.01587,0,0001
1993-03-01 06:00:00,128.06357,0,0001
1993-04-01 06:00:00,125.96602,0,0001
1993-05-01 06:00:00,124.93004,0,0001
1993-06-01 06:00:00,128.79945,0,0001
1993-07-01 06:00:00,127.68816,0,0001
1993-08-01 06:00:00,125.947845,0,0001
1993-09-01 06:00:00,125.036575,0,0001
1993-10-01 06:00:00,126.39079,0,0001
1993-11-01 06:00:00,130.70996,0,0001
1993-12-01 06:00:00,136.50171,0,0001
1994-01-01 06:00:00,137.51155,0,0001
1994-02-01 06:00:00,131.62973,0,0001
1994-03-01 06:00:00,127.54895,0,0001
1994-04-01 06:00:00,126.59115,0,0001
1994-05-01 06:00:00,126.2703,0,0001
1994-06-01 06:00:00,129.73158,0,0001
1994-07-01 06:00:00,129.65306,0,0001
1994-08-01 06:00:00,127.078094,0,0001
1994-09-01 06:00:00,125.80797,0,0001
1994-10-01 06:00:00,127.60692,0,0001
1994-11-01 06:00:00,131.61577,0,0001
1994-12-01 06:00:00,137.012,0,0001
1995-01-01 06:00:00,137.7529,0,0001
1995-02-01 06:00:00,132.9878,0,0001
1995-03-01 06:00:00,127.63878,0,0001
1995-04-01 06:00:00,125.9067,0,0001
1995-05-01 06:00:00,126.0351,0,0001
1995-06-01 06:00:00,130.43169,0,0001
1995-07-01 06:00:00,128.81285,0,0001
1995-08-01 06:00:00,126.87564,0,0001
1995-09-01 06:00:00,124.810616,0,0001
1995-10-01 06:00:00,126.90843,0,0001
1995-11-01 06:00:00,131.40958,0,0001
1995-12-01 06:00:00,136.29697,0,0001
1996-01-01 06:00:00,136.95166,0,0001
1996-02-01 06:00:00,132.38622,0,0001
1996-03-01 06:00:00,126.828224,0,0001
1996-04-01 06:00:00,126.03469,0,0001
1996-05-01 06:00:00,125.60705,0,0001
1996-06-01 06:00:00,129.06223,0,0001
1996-07-01 06:00:00,129.64717,0,0001
1996-08-01 06:00:00,126.82999,0,0001
1996-09-01 06:00:00,124.80694,0,0001
1996-10-01 06:00:00,126.65623,0,0001
1996-11-01 06:00:00,132.04576,0,0001
1996-12-01 06:00:00,137.50462,0,0001
1997-01-01 06:00:00,137.25558,0,0001
1997-02-01 06:00:00,132.51389,0,0001
1997-03-01 06:00:00,127.81759,0,0001
1997-04-01 06:00:00,126.262276,0,0001
1997-05-01 06:00:00,126.1087,0,0001
1997-06-01 06:00:00,129.89413,0,0001
1997-07-01 06:00:00,128.60153,0,0001
1997-08-01 06:00:00,127.62058,0,0001
1997-09-01 06:00:00,126.02151,0,0001
1997-10-01 06:00:00,126.61551,0,0001
1997-11-01 06:00:00,131.6332,0,0001
1997-12-01 06:00:00,137.00026,0,0001
1998-01-01 06:00:00,136.59657,0,0001
1998-02-01 06:00:00,132.06102,0,0001
1998-03-01 06:00:00,126.75529,0,0001
1998-04-01 06:00:00,125.26089,0,0001
1998-05-01 06:00:00,125.578186,0,0001
1998-06-01 06:00:00,129.11638,0,0001
1998-07-01 06:00:00,129.40065,0,0001
1998-08-01 06:00:00,126.04099,0,0001
1998-09-01 06:00:00,124.24517,0,0001
1998-10-01 06:00:00,126.627495,0,0001
1998-11-01 06:00:00,130.78427,0,0001
1998-12-01 06:00:00,136.20601,0,0001
1999-01-01 06:00:00,138.53754,0,0001
1999-02-01 06:00:00,132.68614,0,0001
1999-03-01 06:00:00,128.25537,0,0001
1999-04-01 06:00:00,126.044426,0,0001
1999-05-01 06:00:00,125.875435,0,0001
1999-06-01 06:00:00,130.19894,0,0001
1999-07-01 06:00:00,128.88861,0,0001
1999-08-01 06:00:00,126.69792,0,0001
1999-09-01 06:00:00,125.454346,0,0001
1999-10-01 06:00:00,126.7776,0,0001
1999-11-01 06:00:00,131.43501,0,0001
1999-12-01 06:00:00,136.85262,0,0001
2000-01-01 06:00:00,137.89574,0,0001
2000-02-01 06:00:00,133.24089,0,0001
2000-03-01 06:00:00,128.31715,0,0001
2000-04-01 06:00:00,126.283394,0,0001
2000-05-01 06:00:00,125.878685,0,0001
2000-06-01 06:00:00,130.01772,0,0001
2000-07-01 06:00:00,129.84895,0,0001
2000-08-01 06:00:00,127.473625,0,0001
2000-09-01 06:00:00,125.402626,0,0001
2000-10-01 06:00:00,126.271614,0,0001
2000-11-01 06:00:00,131.05247,0,0001
2000-12-01 06:00:00,137.37553,0,0001
2001-01-01 06:00:00,137.93282,0,0001
2001-02-01 06:00:00,132.31937,0,0001
2001-03-01 06:00:00,127.76846,0,0001
2001-04-01 06:00:00,125.486275,0,0001
2001-05-01 06:00:00,125.70339,0,0001
2001-06-01 06:00:00,130.68259,0,0001
2001-07-01 06:00:00,129.67815,0,0001
2001-08-01 06:00:00,126.49201,0,0001
2001-09-01 06:00:00,125.237785,0,0001
2001-10-01 06:00:00,125.861786,0,0001
2001-11-01 06:00:00,131.48625,0,0001
2001-12-01 06:00:00,136.3496,0,0001
2002-01-01 06:00:00,136.55016,0,0001
2002-02-01 06:00:00,131.86575,0,0001
2002-03-01 06:00:00,127.66524,0,0001
2002-04-01 06:00:00,125.34091,0,0001
2002-05-01 06:00:00,126.18028,0,0001
2002-06-01 06:00:00,129.85443,0,0001
2002-07-01 06:00:00,129.91885,0,0001
2002-08-01 06:00:00,125.75108,0,0001
2002-09-01 06:00:00,125.78605,0,0001
2002-10-01 06:00:00,127.28271,0,0001
2002-11-01 06:00:00,131.00548,0,0001
2002-12-01 06:00:00,135.71094,0,0001
2003-01-01 06:00:00,136.60626,0,0001
2003-02-01 06:00:00,132.1669,0,0001
2003-03-01 06:00:00,127.73847,0,0001
2003-04-01 06:00:00,125.533646,0,0001
2003-05-01 06:00:00,126.141914,0,0001
2003-06-01 06:00:00,129.58087,0,0001
2003-07-01 06:00:00,129.8563,0,0001
2003-08-01 06:00:00,127.154366,0,0001
2003-09-01 06:00:00,125.52061,0,0001
2003-10-01 06:00:00,127.00965,0,0001
2003-11-01 06:00:00,131.03847,0,0001
2003-12-01 06:00:00,136.43945,0,0001
2004-01-01 06:00:00,136.54858,0,0001
2004-02-01 06:00:00,132.85149,0,0001
2004-03-01 06:00:00,127.015686,0,0001
2004-04-01 06:00:00,126.302574,0,0001
2004-05-01 06:00:00,124.97304,0,0001
2004-06-01 06:00:00,128.97514,0,0001
2004-07-01 06:00:00,129.60062,0,0001
2004-08-01 06:00:00,126.114586,0,0001
2004-09-01 06:00:00,125.48542,0,0001
2004-10-01 06:00:00,127.14007,0,0001
2004-11-01 06:00:00,131.79793,0,0001
2004-12-01 06:00:00,137.3316,0,0001
2005-01-01 06:00:00,136.87994,0,0001
2005-02-01 06:00:00,132.0118,0,0001
2005-03-01 06:00:00,127.43164,0,0001
2005-04-01 06:00:00,126.10006,0,0001
2005-05-01 06:00:00,126.977036,0,0001
2005-06-01 06:00:00,128.59402,0,0001
2005-07-01 06:00:00,129.47957,0,0001
2005-08-01 06:00:00,126.41887,0,0001
2005-09-01 06:00:00,125.36733,0,0001
2005-10-01 06:00:00,126.635506,0,0001
2005-11-01 06:00:00,131.54886,0,0001
2005-12-01 06:00:00,137.49997,0,0001
2006-01-01 06:00:00,136.95949,0,0001
2006-02-01 06:00:00,132.32977,0,0001
2006-03-01 06:00:00,127.65825,0,0001
2006-04-01 06:00:00,125.74312,0,0001
2006-05-01 06:00:00,127.26325,0,0001
2006-06-01 06:00:00,130.7409,0,0001
2006-07-01 06:00:00,129.0088,0,0001
2006-08-01 06:00:00,127.079445,0,0001
2006-09-01 06:00:00,125.839424,0,0001
2006-10-01 06:00:00,126.33176,0,0001
2006-11-01 06:00:00,132.0492,0,0001
2006-12-01 06:00:00,137.44415,0,0001
2007-01-01 06:00:00,137.00601,0,0001
2007-02-01 06:00:00,132.66982,0,0001
2007-03-01 06:00:00,127.488556,0,0001
2007-04-01 06:00:00,126.366135,0,0001
2007-05-01 06:00:00,126.40945,0,0001
2007-06-01 06:00:00,129.18999,0,0001
2007-07-01 06:00:00,130.26561,0,0001
2007-08-01 06:00:00,126.25787,0,0001
2007-09-01 06:00:00,125.39098,0,0001
2007-10-01 06:00:00,127.220764,0,0001
2007-11-01 06:00:00,131.39035,0,0001
2007-12-01 06:00:00,135.42339,0,0001
2008-01-01 06:00:00,136.63098,0,0001
2008-02-01 06:00:00,132.40088,0,0001
2008-03-01 06:00:00,128.37537,0,0001
2008-04-01 06:00:00,126.4273,0,0001
2008-05-01 06:00:00,127.02327,0,0001
2008-06-01 06:00:00,130.51955,0,0001
2008-07-01 06:00:00,130.52066,0,0001
2008-08-01 06:00:00,127.167885,0,0001
2008-09-01 06:00:00,125.14846,0,0001
2008-10-01 06:00:00,127.517815,0,0001
2008-11-01 06:00:00,130.92342,0,0001
2008-12-01 06:00:00,137.03656,0,0001
2009-01-01 06:00:00,137.03172,0,0001
2009-02-01 06:00:00,132.82602,0,0001
2009-03-01 06:00:00,127.46589,0,0001
2009-04-01 06:00:00,126.363976,0,0001
2009-05-01 06:00:00,127.104195,0,0001
2009-06-01 06:00:00,130.21796,0,0001
2009-07-01 06:00:00,129.52794,0,0001
2009-08-01 06:00:00,127.14083,0,0001
2009-09-01 06:00:00,124.87819,0,0001
2009-10-01 06:00:00,126.42619,0,0001
2009-11-01 06:00:00,130.35225,0,0001
2009-12-01 06:00:00,136.77576,0,0001
2010-01-01 06:00:00,137.06595,0,0001
2010-02-01 06:00:00,131.579,0,0001
2010-03-01 06:00:00,127.155556,0,0001
2010-04-01 06:00:00,125.467964,0,0001
2010-05-01 06:00:00,125.85232,0,0001
2010-06-01 06:00:00,128.46417,0,0001
2010-07-01 06:00:00,128.62102,0,0001
2010-08-01 06:00:00,125.97789,0,0001
2010-09-01 06:00:00,124.873245,0,0001
2010-10-01 06:00:00,126.042755,0,0001
2010-11-01 06:00:00,130.22472,0,0001
2010-12-01 06:00:00,136.07939,0,0001
2011-01-01 06:00:00,137.20065,0,0001
2011-02-01 06:00:00,131.93518,0,0001
2011-03-01 06:00:00,127.687325,0,0001
2011-04-01 06:00:00,126.156044,0,0001
2011-05-01 06:00:00,127.12074,0,0001
2011-06-01 06:00:00,128.71146,0,0001
2011-07-01 06:00:00,129.81131,0,0001
2011-08-01 06:00:00,126.90041,0,0001
2011-09-01 06:00:00,125.87549,0,0001
2011-10-01 06:00:00,126.79426,0,0001
2011-11-01 06:00:00,131.1103,0,0001
2011-12-01 06:00:00,136.13487,0,0001
2012-01-01 06:00:00,137.9297,0,0001
2012-02-01 06:00:00,133.06923,0,0001
2012-03-01 06:00:00,127.27533,0,0001
2012-04-01 06:00:00,125.94041,0,0001
2012-05-01 06:00:00,127.0721,0,0001
2012-06-01 06:00:00,130.36336,0,0001
2012-07-01 06:00:00,129.6526,0,0001
2012-08-01 06:00:00,126.98007,0,0001
2012-09-01 06:00:00,125.60808,0,0001
2012-10-01 06:00:00,127.33278,0,0001
2012-11-01 06:00:00,130.94975,0,0001
2012-12-01 06:00:00,136.18913,0,0001
2013-01-01 06:00:00,135.42467,0,0001
2013-02-01 06:00:00,131.60793,0,0001
2013-03-01 06:00:00,127.08959,0,0001
2013-04-01 06:00:00,124.91298,0,0001
2013-05-01 06:00:00,126.22429,0,0001
2013-06-01 06:00:00,130.61967,0,0001
2013-07-01 06:00:00,128.82576,0,0001
2013-08-01 06:00:00,127.70919,0,0001
2013-09-01 06:00:00,124.79579,0,0001
2013-10-01 06:00:00,126.687706,0,0001
2013-11-01 06:00:00,130.44926,0,0001
2013-12-01 06:00:00,135.76532,0,0001
2014-01-01 06:00:00,136.53813,0,0001
2014-02-01 06:00:00,131.56593,0,0001
2014-03-01 06:00:00,127.53843,0,0001
2014-04-01 06:00:00,125.83652,0,0001
2014-05-01 06:00:00,126.161064,0,0001
2014-06-01 06:00:00,129.50883,0,0001
2014-07-01 06:00:00,128.7332,0,0001
2014-08-01 06:00:00,127.30978,0,0001
2014-09-01 06:00:00,125.48105,0,0001
2014-10-01 06:00:00,126.840576,0,0001
2014-11-01 06:00:00,130.47235,0,0001
2014-12-01 06:00:00,135.78165,0,0001
2015-01-01 06:00:00,136.68503,0,0001
2015-02-01 06:00:00,132.01463,0,0001
2015-03-01 06:00:00,127.19264,0,0001
2015-04-01 06:00:00,126.129875,0,0001
2015-05-01 06:00:00,126.89735,0,0001
2015-06-01 06:00:00,129.4627,0,0001
2015-07-01 06:00:00,128.8569,0,0001
2015-08-01 06:00:00,126.61796,0,0001
2015-09-01 06:00:00,125.544495,0,0001
2015-10-01 06:00:00,127.267586,0,0001
2015-11-01 06:00:00,130.79022,0,0001
2015-12-01 06:00:00,136.2472,0,0001
2016-01-01 06:00:00,136.23814,0,0001
2016-02-01 06:00:00,131.7197,0,0001
2016-03-01 06:00:00,126.72296,0,0001
2016-04-01 06:00:00,126.13166,0,0001
2016-05-01 06:00:00,126.252914,0,0001
2016-06-01 06:00:00,130.24019,0,0001
2016-07-01 06:00:00,129.41045,0,0001
2016-08-01 06:00:00,127.78266,0,0001
2016-09-01 06:00:00,125.03361,0,0001
2016-10-01 06:00:00,126.601715,0,0001
2016-11-01 06:00:00,131.83287,0,0001
2016-12-01 06:00:00,136.5443,0,0001
2017-01-01 06:00:00,137.10443,0,0001
2017-02-01 06:00:00,132.10966,0,0001
2017-03-01 06:00:00,127.919556,0,0001
2017-04-01 06:00:00,126.46806,0,0001
2017-05-01 06:00:00,125.648445,0,0001
2017-06-01 06:00:00,130.1392,0,0001
2017-07-01 06:00:00,129.9867,0,0001
2017-08-01 06:00:00,127.04094,0,0001
2017-09-01 06:00:00,124.76905,0,0001
2017-10-01 06:00:00,126.0902,0,0001
2017-11-01 06:00:00,130.76999,0,0001
2017-12-01 06:00:00,137.17363,0,0001
2018-01-01 06:00:00,138.0632,0,0001
2018-02-01 06:00:00,130.81992,0,0001
2018-03-01 06:00:00,127.3333,0,0001
2018-04-01 06:00:00,126.83225,0,0001
2018-05-01 06:00:00,126.69,0,0001
2018-06-01 06:00:00,129.60756,0,0001
2018-07-01 06:00:00,129.72925,0,0001
2018-08-01 06:00:00,126.31763,0,0001
2018-09-01 06:00:00,125.91807,0,0001
2018-10-01 06:00:00,127.10278,0,0001
2018-11-01 06:00:00,131.5316,0,0001
2018-12-01 06:00:00,137.66232,0,0001
2019-01-01 06:00:00,136.81627,0,0001
2019-02-01 06:00:00,132.24052,0,0001
2019-03-01 06:00:00,128.16946,0,0001
2019-04-01 06:00:00,126.20621,0,0001
2019-05-01 06:00:00,126.51004,0,0001
2019-06-01 06:00:00,129.70311,0,0001
2019-07-01 06:00:00,129.73717,0,0001
2019-08-01 06:00:00,127.32741,0,0001
2019-09-01 06:00:00,125.889145,0,0001
2019-10-01 06:00:00,127.54138,0,0001
2019-11-01 06:00:00,131.18869,0,0001
2019-12-01 06:00:00,136.11063,0,0001
2020-01-01 06:00:00,136.10043,0,0001
2020-02-01 06:00:00,131.41374,0,0001
2020-03-01 06:00:00,126.94826,0,0001
2020-04-01 06:00:00,126.504845,0,0001
2020-05-01 06:00:00,127.291084,0,0001
2020-06-01 06:00:00,129.81657,0,0001
2020-07-01 06:00:00,128.67673,0,0001
2020-08-01 06:00:00,127.42817,0,0001
2020-09-01 06:00:00,125.66707,0,0001
2020-10-01 06:00:00,126.68555,0,0001
2020-11-01 06:00:00,131.07498,0,0001
2020-12-01 06:00:00,135.93608,0,0001
2021-01-01 06:00:00,137.16594,0,0001
2021-02-01 06:00:00,132.35762,0,0001
2021-03-01 06:00:00,127.78336,0,0001
2021-04-01 06:00:00,126.53062,0,0001
2021-05-01 06:00:00,127.13573,0,0001
2021-06-01 06:00:00,131.20259,0,0001
2021-07-01 06:00:00,129.82217,0,0001
2021-08-01 06:00:00,126.97422,0,0001
2021-09-01 06:00:00,125.382706,0,0001
2021-10-01 06:00:00,127.14764,0,0001
2021-11-01 06:00:00,132.23616,0,0001
2021-12-01 06:00:00,137.42288,0,0001
2022-01-01 06:00:00,137.89792,0,0001
2022-02-01 06:00:00,132.9891,0,0001
2022-03-01 06:00:00,128.24132,0,0001
2022-04-01 06:00:00,126.39145,0,0001
2022-05-01 06:00:00,126.74051,0,0001
2022-06-01 06:00:00,131.29895,0,0001
2022-07-01 06:00:00,129.57275,0,0001
2022-08-01 06:00:00,126.91212,0,0001
2022-09-01 06:00:00,125.57038,0,0001
2022-10-01 06:00:00,127.34164,0,0001
2022-11-01 06:00:00,131.15308,0,0001
2022-12-01 06:00:00,137.59402,0,0001
2023-01-01 06:00:00,138.22937,0,0001
2023-02-01 06:00:00,133.2286,0,0001
2023-03-01 06:00:00,128.21277,0,0001
2023-04-01 06:00:00,127.08296,0,0001
2023-05-01 06:00:00,127.25393,0,0001
2023-06-01 06:00:00,131.35684,0,0001
2023-07-01 06:00:00,130.56543,0,0001
2023-08-01 06:00:00,128.6214,0,0001
2023-09-01 06:00:00,126.76177,0,0001
2023-10-01 06:00:00,127.57349,0,0001
2023-11-01 06:00:00,131.09666,0,0001
2023-12-01 06:00:00,136.57117,0,0001
2024-01-01 06:00:00,136.86617,0,0001
2024-02-01 06:00:00,131.55154,0,0001
2024-03-01 06:00:00,126.92243,0,0001
2024-04-01 06:00:00,125.51423,0,0001
2024-05-01 06:00:00,126.34012,0,0001
2024-06-01 06:00:00,129.74638,0,0001
2024-07-01 06:00:00,129.81808,0,0001
2024-08-01 06:00:00,128.54536,0,0001
2024-09-01 06:00:00,126.016464,0,0001
2024-10-01 06:00:00,127.958046,0,0001
2024-11-01 06:00:00,131.7984,0,0001
2024-12-01 06:00:00,136.94699,0,0001
2025-01-01 06:00:00,138.36942,0,0001
2025-02-01 06:00:00,132.6051,0,0001
2025-03-01 06:00:00,128.41895,0,0001
2025-04-01 06:00:00,125.82411,0,0001
2025-05-01 06:00:00,127.156815,0,0001
2025-06-01 06:00:00,130.02028,0,0001
2025-07-01 06:00:00,130.23587,0,0001
2025-08-01 06:00:00,128.12117,0,0001
2025-09-01 06:00:00,126.37407,0,0001
2025-10-01 06:00:00,127.5174,0,0001
2025-11-01 06:00:00,132.15746,0,0001
2025-12-01 06:00:00,137.72783,0,0001
2026-01-01 06:00:00,138.37216,0,0001
2026-02-01 06:00:00,133.25229,0,0001
2026-03-01 06:00:00,127.75504,0,0005
2026-04-01 06:00:00,126.88705,0,0005
