valid_time,avg_tnswrf,number,expver
1990-06-01 06:00:00,203.89471,0,0001
1990-07-01 06:00:00,203.3213,0,0001
1990-08-01 06:00:00,196.40793,0,0001
1990-09-01 06:00:00,189.93257,0,0001
1990-10-01 06:00:00,191.79291,0,0001
1990-11-01 06:00:00,199.15648,0,0001
1990-12-01 06:00:00,207.35983,0,0001
1991-01-01 06:00:00,206.72359,0,0001
1991-02-01 06:00:00,199.44714,0,0001
1991-03-01 06:00:00,191.10994,0,0001
1991-04-01 06:00:00,193.01787,0,0001
1991-05-01 06:00:00,197.23897,0,0001
1991-06-01 06:00:00,203.02136,0,0001
1991-07-01 06:00:00,203.33257,0,0001
1991-08-01 06:00:00,194.79431,0,0001
1991-09-01 06:00:00,188.28413,0,0001
1991-10-01 06:00:00,188.87625,0,0001
1991-11-01 06:00:00,196.3315,0,0001
1991-12-01 06:00:00,204.04057,0,0001
1992-01-01 06:00:00,203.374,0,0001
1992-02-01 06:00:00,196.05856,0,0001
1992-03-01 06:00:00,188.47028,0,0001
1992-04-01 06:00:00,189.19365,0,0001
1992-05-01 06:00:00,194.99066,0,0001
1992-06-01 06:00:00,200.50775,0,0001
1992-07-01 06:00:00,199.92169,0,0001
1992-08-01 06:00:00,193.44829,0,0001
1992-09-01 06:00:00,186.82751,0,0001
1992-10-01 06:00:00,188.60744,0,0001
1992-11-01 06:00:00,196.11957,0,0001
1992-12-01 06:00:00,205.2468,0,0001
1993-01-01 06:00:00,205.96544,0,0001
1993-02-01 06:00:00,197.81462,0,0001
1993-03-01 06:00:00,190.99895,0,0001
1993-04-01 06:00:00,191.31511,0,0001
1993-05-01 06:00:00,195.86392,0,0001
1993-06-01 06:00:00,202.50113,0,0001
1993-07-01 06:00:00,200.93909,0,0001
1993-08-01 06:00:00,194.52818,0,0001
1993-09-01 06:00:00,188.55653,0,0001
1993-10-01 06:00:00,189.82855,0,0001
1993-11-01 06:00:00,197.52519,0,0001
1993-12-01 06:00:00,206.01251,0,0001
1994-01-01 06:00:00,206.21907,0,0001
1994-02-01 06:00:00,197.68398,0,0001
1994-03-01 06:00:00,190.8678,0,0001
1994-04-01 06:00:00,192.25746,0,0001
1994-05-01 06:00:00,196.98016,0,0001
1994-06-01 06:00:00,203.4924,0,0001
1994-07-01 06:00:00,202.87982,0,0001
1994-08-01 06:00:00,195.84077,0,0001
1994-09-01 06:00:00,189.554,0,0001
1994-10-01 06:00:00,191.17188,0,0001
1994-11-01 06:00:00,198.60744,0,0001
1994-12-01 06:00:00,206.3978,0,0001
1995-01-01 06:00:00,206.47775,0,0001
1995-02-01 06:00:00,199.23259,0,0001
1995-03-01 06:00:00,191.10748,0,0001
1995-04-01 06:00:00,191.88345,0,0001
1995-05-01 06:00:00,196.93521,0,0001
1995-06-01 06:00:00,204.19269,0,0001
1995-07-01 06:00:00,202.38365,0,0001
1995-08-01 06:00:00,195.8784,0,0001
1995-09-01 06:00:00,188.84276,0,0001
1995-10-01 06:00:00,190.47241,0,0001
1995-11-01 06:00:00,197.80327,0,0001
1995-12-01 06:00:00,205.96765,0,0001
1996-01-01 06:00:00,206.0231,0,0001
1996-02-01 06:00:00,198.6702,0,0001
1996-03-01 06:00:00,190.45305,0,0001
1996-04-01 06:00:00,191.78139,0,0001
1996-05-01 06:00:00,196.4133,0,0001
1996-06-01 06:00:00,202.80763,0,0001
1996-07-01 06:00:00,202.66048,0,0001
1996-08-01 06:00:00,195.49629,0,0001
1996-09-01 06:00:00,188.64442,0,0001
1996-10-01 06:00:00,190.25343,0,0001
1996-11-01 06:00:00,198.7729,0,0001
1996-12-01 06:00:00,206.86554,0,0001
1997-01-01 06:00:00,206.2473,0,0001
1997-02-01 06:00:00,198.49858,0,0001
1997-03-01 06:00:00,191.35355,0,0001
1997-04-01 06:00:00,192.00195,0,0001
1997-05-01 06:00:00,196.88464,0,0001
1997-06-01 06:00:00,203.77165,0,0001
1997-07-01 06:00:00,201.99428,0,0001
1997-08-01 06:00:00,196.27812,0,0001
1997-09-01 06:00:00,189.89417,0,0001
1997-10-01 06:00:00,190.42303,0,0001
1997-11-01 06:00:00,198.69019,0,0001
1997-12-01 06:00:00,206.7617,0,0001
1998-01-01 06:00:00,206.1581,0,0001
1998-02-01 06:00:00,198.66788,0,0001
1998-03-01 06:00:00,190.44731,0,0001
1998-04-01 06:00:00,191.50897,0,0001
1998-05-01 06:00:00,196.57716,0,0001
1998-06-01 06:00:00,203.42723,0,0001
1998-07-01 06:00:00,203.16942,0,0001
1998-08-01 06:00:00,195.3123,0,0001
1998-09-01 06:00:00,188.45232,0,0001
1998-10-01 06:00:00,190.3204,0,0001
1998-11-01 06:00:00,197.5334,0,0001
1998-12-01 06:00:00,205.85695,0,0001
1999-01-01 06:00:00,207.57881,0,0001
1999-02-01 06:00:00,199.12721,0,0001
1999-03-01 06:00:00,191.90791,0,0001
1999-04-01 06:00:00,191.8678,0,0001
1999-05-01 06:00:00,196.66962,0,0001
1999-06-01 06:00:00,203.97949,0,0001
1999-07-01 06:00:00,202.44571,0,0001
1999-08-01 06:00:00,195.69324,0,0001
1999-09-01 06:00:00,189.43216,0,0001
1999-10-01 06:00:00,190.4623,0,0001
1999-11-01 06:00:00,198.17012,0,0001
1999-12-01 06:00:00,206.06555,0,0001
2000-01-01 06:00:00,206.70021,0,0001
2000-02-01 06:00:00,199.39473,0,0001
2000-03-01 06:00:00,191.76889,0,0001
2000-04-01 06:00:00,192.30167,0,0001
2000-05-01 06:00:00,196.76852,0,0001
2000-06-01 06:00:00,203.71552,0,0001
2000-07-01 06:00:00,203.05571,0,0001
2000-08-01 06:00:00,196.21727,0,0001
2000-09-01 06:00:00,189.25935,0,0001
2000-10-01 06:00:00,190.07962,0,0001
2000-11-01 06:00:00,198.19868,0,0001
2000-12-01 06:00:00,206.57658,0,0001
2001-01-01 06:00:00,206.94992,0,0001
2001-02-01 06:00:00,198.72113,0,0001
2001-03-01 06:00:00,191.49771,0,0001
2001-04-01 06:00:00,191.40175,0,0001
2001-05-01 06:00:00,196.62158,0,0001
2001-06-01 06:00:00,204.37361,0,0001
2001-07-01 06:00:00,203.08812,0,0001
2001-08-01 06:00:00,195.5655,0,0001
2001-09-01 06:00:00,189.36504,0,0001
2001-10-01 06:00:00,189.81804,0,0001
2001-11-01 06:00:00,198.5501,0,0001
2001-12-01 06:00:00,206.23615,0,0001
2002-01-01 06:00:00,206.0925,0,0001
2002-02-01 06:00:00,198.2298,0,0001
2002-03-01 06:00:00,191.54306,0,0001
2002-04-01 06:00:00,191.37482,0,0001
2002-05-01 06:00:00,197.10645,0,0001
2002-06-01 06:00:00,203.75777,0,0001
2002-07-01 06:00:00,203.31306,0,0001
2002-08-01 06:00:00,194.96194,0,0001
2002-09-01 06:00:00,189.88206,0,0001
2002-10-01 06:00:00,191.24617,0,0001
2002-11-01 06:00:00,198.15407,0,0001
2002-12-01 06:00:00,205.71982,0,0001
2003-01-01 06:00:00,206.0092,0,0001
2003-02-01 06:00:00,198.85834,0,0001
2003-03-01 06:00:00,191.52855,0,0001
2003-04-01 06:00:00,191.58818,0,0001
2003-05-01 06:00:00,197.0169,0,0001
2003-06-01 06:00:00,203.62415,0,0001
2003-07-01 06:00:00,203.35486,0,0001
2003-08-01 06:00:00,196.25008,0,0001
2003-09-01 06:00:00,189.65303,0,0001
2003-10-01 06:00:00,190.734,0,0001
2003-11-01 06:00:00,198.10118,0,0001
2003-12-01 06:00:00,206.21678,0,0001
2004-01-01 06:00:00,206.16269,0,0001
2004-02-01 06:00:00,199.19353,0,0001
2004-03-01 06:00:00,190.75104,0,0001
2004-04-01 06:00:00,192.52835,0,0001
2004-05-01 06:00:00,196.15802,0,0001
2004-06-01 06:00:00,202.89168,0,0001
2004-07-01 06:00:00,202.98312,0,0001
2004-08-01 06:00:00,194.9339,0,0001
2004-09-01 06:00:00,189.41144,0,0001
2004-10-01 06:00:00,190.98334,0,0001
2004-11-01 06:00:00,198.83643,0,0001
2004-12-01 06:00:00,207.00935,0,0001
2005-01-01 06:00:00,206.35321,0,0001
2005-02-01 06:00:00,198.51292,0,0001
2005-03-01 06:00:00,191.25534,0,0001
2005-04-01 06:00:00,192.00761,0,0001
2005-05-01 06:00:00,198.06046,0,0001
2005-06-01 06:00:00,203.02646,0,0001
2005-07-01 06:00:00,202.9863,0,0001
2005-08-01 06:00:00,195.37447,0,0001
2005-09-01 06:00:00,189.48174,0,0001
2005-10-01 06:00:00,190.72043,0,0001
2005-11-01 06:00:00,198.56627,0,0001
2005-12-01 06:00:00,207.35631,0,0001
2006-01-01 06:00:00,206.42116,0,0001
2006-02-01 06:00:00,198.90317,0,0001
2006-03-01 06:00:00,191.45045,0,0001
2006-04-01 06:00:00,191.81693,0,0001
2006-05-01 06:00:00,198.18661,0,0001
2006-06-01 06:00:00,204.58257,0,0001
2006-07-01 06:00:00,202.45107,0,0001
2006-08-01 06:00:00,195.88849,0,0001
2006-09-01 06:00:00,189.83025,0,0001
2006-10-01 06:00:00,190.36513,0,0001
2006-11-01 06:00:00,199.24646,0,0001
2006-12-01 06:00:00,206.9991,0,0001
2007-01-01 06:00:00,206.33185,0,0001
2007-02-01 06:00:00,199.14313,0,0001
2007-03-01 06:00:00,191.23904,0,0001
2007-04-01 06:00:00,192.3971,0,0001
2007-05-01 06:00:00,197.14565,0,0001
2007-06-01 06:00:00,203.43983,0,0001
2007-07-01 06:00:00,203.72046,0,0001
2007-08-01 06:00:00,195.34746,0,0001
2007-09-01 06:00:00,189.34053,0,0001
2007-10-01 06:00:00,190.91376,0,0001
2007-11-01 06:00:00,198.40565,0,0001
2007-12-01 06:00:00,205.17552,0,0001
2008-01-01 06:00:00,205.89194,0,0001
2008-02-01 06:00:00,198.48676,0,0001
2008-03-01 06:00:00,191.92526,0,0001
2008-04-01 06:00:00,192.257,0,0001
2008-05-01 06:00:00,197.86,0,0001
2008-06-01 06:00:00,204.22443,0,0001
2008-07-01 06:00:00,203.64197,0,0001
2008-08-01 06:00:00,195.92615,0,0001
2008-09-01 06:00:00,189.14493,0,0001
2008-10-01 06:00:00,191.31532,0,0001
2008-11-01 06:00:00,198.01944,0,0001
2008-12-01 06:00:00,206.48071,0,0001
2009-01-01 06:00:00,206.36182,0,0001
2009-02-01 06:00:00,199.18584,0,0001
2009-03-01 06:00:00,191.2765,0,0001
2009-04-01 06:00:00,192.18346,0,0001
2009-05-01 06:00:00,197.84692,0,0001
2009-06-01 06:00:00,204.10017,0,0001
2009-07-01 06:00:00,202.76578,0,0001
2009-08-01 06:00:00,195.90808,0,0001
2009-09-01 06:00:00,189.08095,0,0001
2009-10-01 06:00:00,190.47084,0,0001
2009-11-01 06:00:00,197.81378,0,0001
2009-12-01 06:00:00,206.73721,0,0001
2010-01-01 06:00:00,206.48705,0,0001
2010-02-01 06:00:00,198.493,0,0001
2010-03-01 06:00:00,191.13809,0,0001
2010-04-01 06:00:00,191.87675,0,0001
2010-05-01 06:00:00,197.22174,0,0001
2010-06-01 06:00:00,202.89308,0,0001
2010-07-01 06:00:00,202.25394,0,0001
2010-08-01 06:00:00,195.11122,0,0001
2010-09-01 06:00:00,189.14157,0,0001
2010-10-01 06:00:00,190.17137,0,0001
2010-11-01 06:00:00,197.38557,0,0001
2010-12-01 06:00:00,205.96475,0,0001
2011-01-01 06:00:00,206.67674,0,0001
2011-02-01 06:00:00,198.54588,0,0001
2011-03-01 06:00:00,191.48965,0,0001
2011-04-01 06:00:00,192.18051,0,0001
2011-05-01 06:00:00,198.07152,0,0001
2011-06-01 06:00:00,203.03125,0,0001
2011-07-01 06:00:00,203.42291,0,0001
2011-08-01 06:00:00,195.9719,0,0001
2011-09-01 06:00:00,189.81352,0,0001
2011-10-01 06:00:00,190.69862,0,0001
2011-11-01 06:00:00,198.15681,0,0001
2011-12-01 06:00:00,206.00699,0,0001
2012-01-01 06:00:00,206.98067,0,0001
2012-02-01 06:00:00,199.4959,0,0001
2012-03-01 06:00:00,191.06635,0,0001
2012-04-01 06:00:00,192.3128,0,0001
2012-05-01 06:00:00,198.20197,0,0001
2012-06-01 06:00:00,204.70506,0,0001
2012-07-01 06:00:00,203.24518,0,0001
2012-08-01 06:00:00,195.83667,0,0001
2012-09-01 06:00:00,189.6521,0,0001
2012-10-01 06:00:00,191.4952,0,0001
2012-11-01 06:00:00,198.42677,0,0001
2012-12-01 06:00:00,206.54428,0,0001
2013-01-01 06:00:00,205.38605,0,0001
2013-02-01 06:00:00,198.25627,0,0001
2013-03-01 06:00:00,191.09882,0,0001
2013-04-01 06:00:00,191.1608,0,0001
2013-05-01 06:00:00,197.19623,0,0001
2013-06-01 06:00:00,204.52318,0,0001
2013-07-01 06:00:00,202.45322,0,0001
2013-08-01 06:00:00,196.4722,0,0001
2013-09-01 06:00:00,189.04684,0,0001
2013-10-01 06:00:00,190.79408,0,0001
2013-11-01 06:00:00,197.83983,0,0001
2013-12-01 06:00:00,205.9752,0,0001
2014-01-01 06:00:00,206.059,0,0001
2014-02-01 06:00:00,198.04504,0,0001
2014-03-01 06:00:00,191.46866,0,0001
2014-04-01 06:00:00,192.02785,0,0001
2014-05-01 06:00:00,197.2207,0,0001
2014-06-01 06:00:00,203.52649,0,0001
2014-07-01 06:00:00,202.24077,0,0001
2014-08-01 06:00:00,196.39955,0,0001
2014-09-01 06:00:00,189.69496,0,0001
2014-10-01 06:00:00,190.96753,0,0001
2014-11-01 06:00:00,197.78949,0,0001
2014-12-01 06:00:00,205.73393,0,0001
2015-01-01 06:00:00,206.11415,0,0001
2015-02-01 06:00:00,198.84729,0,0001
2015-03-01 06:00:00,191.20064,0,0001
2015-04-01 06:00:00,192.2875,0,0001
2015-05-01 06:00:00,197.83417,0,0001
2015-06-01 06:00:00,203.73903,0,0001
2015-07-01 06:00:00,202.70863,0,0001
2015-08-01 06:00:00,195.88695,0,0001
2015-09-01 06:00:00,189.85992,0,0001
2015-10-01 06:00:00,191.56111,0,0001
2015-11-01 06:00:00,198.52954,0,0001
2015-12-01 06:00:00,206.73479,0,0001
2016-01-01 06:00:00,206.00478,0,0001
2016-02-01 06:00:00,198.48358,0,0001
2016-03-01 06:00:00,191.12238,0,0001
2016-04-01 06:00:00,192.7899,0,0001
2016-05-01 06:00:00,197.83293,0,0001
2016-06-01 06:00:00,204.57191,0,0001
2016-07-01 06:00:00,203.2448,0,0001
2016-08-01 06:00:00,196.71129,0,0001
2016-09-01 06:00:00,189.48602,0,0001
2016-10-01 06:00:00,190.96645,0,0001
2016-11-01 06:00:00,199.46123,0,0001
2016-12-01 06:00:00,207.02121,0,0001
2017-01-01 06:00:00,206.83937,0,0001
2017-02-01 06:00:00,199.07898,0,0001
2017-03-01 06:00:00,192.0823,0,0001
2017-04-01 06:00:00,192.73447,0,0001
2017-05-01 06:00:00,196.86009,0,0001
2017-06-01 06:00:00,204.17699,0,0001
2017-07-01 06:00:00,203.41481,0,0001
2017-08-01 06:00:00,196.06815,0,0001
2017-09-01 06:00:00,189.1019,0,0001
2017-10-01 06:00:00,190.57555,0,0001
2017-11-01 06:00:00,198.46275,0,0001
2017-12-01 06:00:00,207.22699,0,0001
2018-01-01 06:00:00,207.55038,0,0001
2018-02-01 06:00:00,197.83702,0,0001
2018-03-01 06:00:00,191.32916,0,0001
2018-04-01 06:00:00,193.04962,0,0001
2018-05-01 06:00:00,197.82608,0,0001
2018-06-01 06:00:00,203.89253,0,0001
2018-07-01 06:00:00,203.20728,0,0001
2018-08-01 06:00:00,195.64404,0,0001
2018-09-01 06:00:00,190.14397,0,0001
2018-10-01 06:00:00,191.43248,0,0001
2018-11-01 06:00:00,199.11667,0,0001
2018-12-01 06:00:00,208.00378,0,0001
2019-01-01 06:00:00,206.57257,0,0001
2019-02-01 06:00:00,199.15167,0,0001
2019-03-01 06:00:00,192.25954,0,0001
2019-04-01 06:00:00,192.55975,0,0001
2019-05-01 06:00:00,197.91089,0,0001
2019-06-01 06:00:00,204.1388,0,0001
2019-07-01 06:00:00,203.61407,0,0001
2019-08-01 06:00:00,196.51508,0,0001
2019-09-01 06:00:00,190.26988,0,0001
2019-10-01 06:00:00,191.90144,0,0001
2019-11-01 06:00:00,198.91437,0,0001
2019-12-01 06:00:00,206.80566,0,0001
2020-01-01 06:00:00,206.32135,0,0001
2020-02-01 06:00:00,198.51064,0,0001
2020-03-01 06:00:00,191.0823,0,0001
2020-04-01 06:00:00,192.82774,0,0001
2020-05-01 06:00:00,198.5101,0,0001
2020-06-01 06:00:00,204.31828,0,0001
2020-07-01 06:00:00,202.77505,0,0001
2020-08-01 06:00:00,196.52943,0,0001
2020-09-01 06:00:00,189.9647,0,0001
2020-10-01 06:00:00,190.88991,0,0001
2020-11-01 06:00:00,198.71916,0,0001
2020-12-01 06:00:00,206.44756,0,0001
2021-01-01 06:00:00,206.53505,0,0001
2021-02-01 06:00:00,198.94061,0,0001
2021-03-01 06:00:00,191.6713,0,0001
2021-04-01 06:00:00,192.62346,0,0001
2021-05-01 06:00:00,198.05357,0,0001
2021-06-01 06:00:00,205.2618,0,0001
2021-07-01 06:00:00,203.40033,0,0001
2021-08-01 06:00:00,196.07481,0,0001
2021-09-01 06:00:00,189.62483,0,0001
2021-10-01 06:00:00,191.36528,0,0001
2021-11-01 06:00:00,199.69296,0,0001
2021-12-01 06:00:00,207.72249,0,0001
2022-01-01 06:00:00,207.5639,0,0001
2022-02-01 06:00:00,199.56592,0,0001
2022-03-01 06:00:00,192.0769,0,0001
2022-04-01 06:00:00,192.41315,0,0001
2022-05-01 06:00:00,197.55011,0,0001
2022-06-01 06:00:00,205.14603,0,0001
2022-07-01 06:00:00,203.18954,0,0001
2022-08-01 06:00:00,196.09094,0,0001
2022-09-01 06:00:00,189.78671,0,0001
2022-10-01 06:00:00,191.47087,0,0001
2022-11-01 06:00:00,198.62692,0,0001
2022-12-01 06:00:00,207.81773,0,0001
2023-01-01 06:00:00,207.68352,0,0001
2023-02-01 06:00:00,199.95045,0,0001
2023-03-01 06:00:00,192.28683,0,0001
2023-04-01 06:00:00,193.2459,0,0001
2023-05-01 06:00:00,198.29185,0,0001
2023-06-01 06:00:00,205.5179,0,0001
2023-07-01 06:00:00,204.44794,0,0001
2023-08-01 06:00:00,197.95946,0,0001
2023-09-01 06:00:00,191.33905,0,0001
2023-10-01 06:00:00,192.00699,0,0001
2023-11-01 06:00:00,199.15117,0,0001
2023-12-01 06:00:00,207.2534,0,0001
2024-01-01 06:00:00,206.88667,0,0001
2024-02-01 06:00:00,198.80855,0,0001
2024-03-01 06:00:00,191.36156,0,0001
2024-04-01 06:00:00,192.26314,0,0001
2024-05-01 06:00:00,197.79602,0,0001
2024-06-01 06:00:00,204.47818,0,0001
2024-07-01 06:00:00,203.6765,0,0001
2024-08-01 06:00:00,197.78424,0,0001
2024-09-01 06:00:00,190.5935,0,0001
2024-10-01 06:00:00,192.48334,0,0001
2024-11-01 06:00:00,199.47772,0,0001
2024-12-01 06:00:00,207.61264,0,0001
2025-01-01 06:00:00,208.2159,0,0001
2025-02-01 06:00:00,199.50789,0,0001
2025-03-01 06:00:00,192.59529,0,0001
2025-04-01 06:00:00,192.43918,0,0001
2025-05-01 06:00:00,198.46149,0,0001
2025-06-01 06:00:00,204.31334,0,0001
2025-07-01 06:00:00,203.9855,0,0001
2025-08-01 06:00:00,197.37607,0,0001
2025-09-01 06:00:00,190.80443,0,0001
2025-10-01 06:00:00,192.0182,0,0001
2025-11-01 06:00:00,199.90141,0,0001
2025-12-01 06:00:00,208.0863,0,0001
2026-01-01 06:00:00,208.21988,0,0001
2026-02-01 06:00:00,200.1423,0,0001
2026-03-01 06:00:00,192.21,0,0005
2026-04-01 06:00:00,193.44995,0,0005
