valid_time,avg_sdlwrf,number,expver
1990-06-01 06:00:00,312.11182,0,0001
1990-07-01 06:00:00,317.06195,0,0001
1990-08-01 06:00:00,314.74088,0,0001
1990-09-01 06:00:00,308.20535,0,0001
1990-10-01 06:00:00,298.95624,0,0001
1990-11-01 06:00:00,293.4339,0,0001
1990-12-01 06:00:00,291.24133,0,0001
1991-01-01 06:00:00,290.92862,0,0001
1991-02-01 06:00:00,289.96548,0,0001
1991-03-01 06:00:00,291.77744,0,0001
1991-04-01 06:00:00,295.43796,0,0001
1991-05-01 06:00:00,305.37885,0,0001
1991-06-01 06:00:00,313.95993,0,0001
1991-07-01 06:00:00,316.5735,0,0001
1991-08-01 06:00:00,315.2855,0,0001
1991-09-01 06:00:00,308.97568,0,0001
1991-10-01 06:00:00,299.3397,0,0001
1991-11-01 06:00:00,292.64688,0,0001
1991-12-01 06:00:00,291.00137,0,0001
1992-01-01 06:00:00,289.98004,0,0001
1992-02-01 06:00:00,289.3899,0,0001
1992-03-01 06:00:00,291.9535,0,0001
1992-04-01 06:00:00,295.92737,0,0001
1992-05-01 06:00:00,304.10092,0,0001
1992-06-01 06:00:00,310.7441,0,0001
1992-07-01 06:00:00,313.98843,0,0001
1992-08-01 06:00:00,311.86197,0,0001
1992-09-01 06:00:00,305.68097,0,0001
1992-10-01 06:00:00,297.7051,0,0001
1992-11-01 06:00:00,291.1301,0,0001
1992-12-01 06:00:00,289.0747,0,0001
1993-01-01 06:00:00,288.5102,0,0001
1993-02-01 06:00:00,289.42807,0,0001
1993-03-01 06:00:00,288.69968,0,0001
1993-04-01 06:00:00,295.15475,0,0001
1993-05-01 06:00:00,305.21964,0,0001
1993-06-01 06:00:00,311.77225,0,0001
1993-07-01 06:00:00,315.94543,0,0001
1993-08-01 06:00:00,313.33414,0,0001
1993-09-01 06:00:00,305.8466,0,0001
1993-10-01 06:00:00,297.90143,0,0001
1993-11-01 06:00:00,292.08136,0,0001
1993-12-01 06:00:00,288.4699,0,0001
1994-01-01 06:00:00,287.23282,0,0001
1994-02-01 06:00:00,287.42416,0,0001
1994-03-01 06:00:00,289.7453,0,0001
1994-04-01 06:00:00,295.38284,0,0001
1994-05-01 06:00:00,302.99667,0,0001
1994-06-01 06:00:00,311.02628,0,0001
1994-07-01 06:00:00,314.62064,0,0001
1994-08-01 06:00:00,312.95773,0,0001
1994-09-01 06:00:00,306.2591,0,0001
1994-10-01 06:00:00,298.6883,0,0001
1994-11-01 06:00:00,292.84534,0,0001
1994-12-01 06:00:00,289.29352,0,0001
1995-01-01 06:00:00,288.32913,0,0001
1995-02-01 06:00:00,291.5989,0,0001
1995-03-01 06:00:00,290.7417,0,0001
1995-04-01 06:00:00,298.75684,0,0001
1995-05-01 06:00:00,304.4848,0,0001
1995-06-01 06:00:00,312.24094,0,0001
1995-07-01 06:00:00,316.21988,0,0001
1995-08-01 06:00:00,314.54526,0,0001
1995-09-01 06:00:00,308.09845,0,0001
1995-10-01 06:00:00,300.09778,0,0001
1995-11-01 06:00:00,292.45944,0,0001
1995-12-01 06:00:00,289.24982,0,0001
1996-01-01 06:00:00,289.3515,0,0001
1996-02-01 06:00:00,289.83008,0,0001
1996-03-01 06:00:00,291.2462,0,0001
1996-04-01 06:00:00,296.06616,0,0001
1996-05-01 06:00:00,302.68155,0,0001
1996-06-01 06:00:00,310.78168,0,0001
1996-07-01 06:00:00,314.8764,0,0001
1996-08-01 06:00:00,315.00052,0,0001
1996-09-01 06:00:00,306.98682,0,0001
1996-10-01 06:00:00,298.39365,0,0001
1996-11-01 06:00:00,295.22223,0,0001
1996-12-01 06:00:00,289.28085,0,0001
1997-01-01 06:00:00,287.858,0,0001
1997-02-01 06:00:00,288.47455,0,0001
1997-03-01 06:00:00,292.09918,0,0001
1997-04-01 06:00:00,295.11435,0,0001
1997-05-01 06:00:00,304.25214,0,0001
1997-06-01 06:00:00,312.31354,0,0001
1997-07-01 06:00:00,315.46387,0,0001
1997-08-01 06:00:00,313.0529,0,0001
1997-09-01 06:00:00,307.81995,0,0001
1997-10-01 06:00:00,301.1433,0,0001
1997-11-01 06:00:00,294.64774,0,0001
1997-12-01 06:00:00,290.77112,0,0001
1998-01-01 06:00:00,291.2304,0,0001
1998-02-01 06:00:00,290.59448,0,0001
1998-03-01 06:00:00,292.12643,0,0001
1998-04-01 06:00:00,298.00354,0,0001
1998-05-01 06:00:00,306.2968,0,0001
1998-06-01 06:00:00,315.0039,0,0001
1998-07-01 06:00:00,317.96753,0,0001
1998-08-01 06:00:00,317.02805,0,0001
1998-09-01 06:00:00,309.26712,0,0001
1998-10-01 06:00:00,299.32593,0,0001
1998-11-01 06:00:00,293.74936,0,0001
1998-12-01 06:00:00,290.1702,0,0001
1999-01-01 06:00:00,288.55048,0,0001
1999-02-01 06:00:00,289.8419,0,0001
1999-03-01 06:00:00,290.3454,0,0001
1999-04-01 06:00:00,294.36874,0,0001
1999-05-01 06:00:00,303.61838,0,0001
1999-06-01 06:00:00,310.20627,0,0001
1999-07-01 06:00:00,316.16992,0,0001
1999-08-01 06:00:00,313.4857,0,0001
1999-09-01 06:00:00,307.83862,0,0001
1999-10-01 06:00:00,299.36832,0,0001
1999-11-01 06:00:00,293.02795,0,0001
1999-12-01 06:00:00,290.06332,0,0001
2000-01-01 06:00:00,287.83594,0,0001
2000-02-01 06:00:00,289.577,0,0001
2000-03-01 06:00:00,290.90616,0,0001
2000-04-01 06:00:00,296.12698,0,0001
2000-05-01 06:00:00,304.31332,0,0001
2000-06-01 06:00:00,311.0934,0,0001
2000-07-01 06:00:00,315.49097,0,0001
2000-08-01 06:00:00,313.4237,0,0001
2000-09-01 06:00:00,306.9461,0,0001
2000-10-01 06:00:00,300.1336,0,0001
2000-11-01 06:00:00,293.19904,0,0001
2000-12-01 06:00:00,288.58188,0,0001
2001-01-01 06:00:00,288.8185,0,0001
2001-02-01 06:00:00,289.11258,0,0001
2001-03-01 06:00:00,289.82855,0,0001
2001-04-01 06:00:00,295.4832,0,0001
2001-05-01 06:00:00,304.95032,0,0001
2001-06-01 06:00:00,311.1561,0,0001
2001-07-01 06:00:00,316.4451,0,0001
2001-08-01 06:00:00,314.63696,0,0001
2001-09-01 06:00:00,308.9161,0,0001
2001-10-01 06:00:00,300.8951,0,0001
2001-11-01 06:00:00,295.28445,0,0001
2001-12-01 06:00:00,293.05722,0,0001
2002-01-01 06:00:00,291.24524,0,0001
2002-02-01 06:00:00,288.7759,0,0001
2002-03-01 06:00:00,294.4211,0,0001
2002-04-01 06:00:00,297.07095,0,0001
2002-05-01 06:00:00,305.7983,0,0001
2002-06-01 06:00:00,312.68588,0,0001
2002-07-01 06:00:00,316.39978,0,0001
2002-08-01 06:00:00,316.62808,0,0001
2002-09-01 06:00:00,309.19534,0,0001
2002-10-01 06:00:00,301.53268,0,0001
2002-11-01 06:00:00,294.85583,0,0001
2002-12-01 06:00:00,291.8672,0,0001
2003-01-01 06:00:00,290.78827,0,0001
2003-02-01 06:00:00,289.82474,0,0001
2003-03-01 06:00:00,290.4214,0,0001
2003-04-01 06:00:00,296.81668,0,0001
2003-05-01 06:00:00,304.98633,0,0001
2003-06-01 06:00:00,311.3364,0,0001
2003-07-01 06:00:00,315.90253,0,0001
2003-08-01 06:00:00,315.97845,0,0001
2003-09-01 06:00:00,309.5391,0,0001
2003-10-01 06:00:00,301.59564,0,0001
2003-11-01 06:00:00,295.01074,0,0001
2003-12-01 06:00:00,291.72534,0,0001
2004-01-01 06:00:00,290.86758,0,0001
2004-02-01 06:00:00,288.9784,0,0001
2004-03-01 06:00:00,291.85526,0,0001
2004-04-01 06:00:00,297.85425,0,0001
2004-05-01 06:00:00,304.5763,0,0001
2004-06-01 06:00:00,311.92615,0,0001
2004-07-01 06:00:00,314.98795,0,0001
2004-08-01 06:00:00,314.1632,0,0001
2004-09-01 06:00:00,309.1379,0,0001
2004-10-01 06:00:00,300.8826,0,0001
2004-11-01 06:00:00,293.73352,0,0001
2004-12-01 06:00:00,291.15768,0,0001
2005-01-01 06:00:00,293.51694,0,0001
2005-02-01 06:00:00,292.24384,0,0001
2005-03-01 06:00:00,292.21906,0,0001
2005-04-01 06:00:00,297.58362,0,0001
2005-05-01 06:00:00,306.46808,0,0001
2005-06-01 06:00:00,314.41562,0,0001
2005-07-01 06:00:00,317.31372,0,0001
2005-08-01 06:00:00,316.0167,0,0001
2005-09-01 06:00:00,310.05222,0,0001
2005-10-01 06:00:00,303.06528,0,0001
2005-11-01 06:00:00,295.41556,0,0001
2005-12-01 06:00:00,292.5226,0,0001
2006-01-01 06:00:00,293.22153,0,0001
2006-02-01 06:00:00,291.57025,0,0001
2006-03-01 06:00:00,291.63086,0,0001
2006-04-01 06:00:00,298.45673,0,0001
2006-05-01 06:00:00,305.135,0,0001
2006-06-01 06:00:00,312.5612,0,0001
2006-07-01 06:00:00,316.50824,0,0001
2006-08-01 06:00:00,315.03662,0,0001
2006-09-01 06:00:00,308.91843,0,0001
2006-10-01 06:00:00,302.56235,0,0001
2006-11-01 06:00:00,296.03827,0,0001
2006-12-01 06:00:00,291.68494,0,0001
2007-01-01 06:00:00,292.21124,0,0001
2007-02-01 06:00:00,291.09662,0,0001
2007-03-01 06:00:00,292.45752,0,0001
2007-04-01 06:00:00,299.20935,0,0001
2007-05-01 06:00:00,305.05878,0,0001
2007-06-01 06:00:00,313.7517,0,0001
2007-07-01 06:00:00,317.093,0,0001
2007-08-01 06:00:00,315.98938,0,0001
2007-09-01 06:00:00,308.59238,0,0001
2007-10-01 06:00:00,301.3708,0,0001
2007-11-01 06:00:00,293.98895,0,0001
2007-12-01 06:00:00,292.05276,0,0001
2008-01-01 06:00:00,289.0873,0,0001
2008-02-01 06:00:00,288.898,0,0001
2008-03-01 06:00:00,291.25153,0,0001
2008-04-01 06:00:00,297.04272,0,0001
2008-05-01 06:00:00,304.63895,0,0001
2008-06-01 06:00:00,310.98676,0,0001
2008-07-01 06:00:00,315.87094,0,0001
2008-08-01 06:00:00,314.6629,0,0001
2008-09-01 06:00:00,309.82947,0,0001
2008-10-01 06:00:00,300.30383,0,0001
2008-11-01 06:00:00,295.0916,0,0001
2008-12-01 06:00:00,291.03748,0,0001
2009-01-01 06:00:00,291.70096,0,0001
2009-02-01 06:00:00,289.97437,0,0001
2009-03-01 06:00:00,291.5286,0,0001
2009-04-01 06:00:00,295.85233,0,0001
2009-05-01 06:00:00,305.3909,0,0001
2009-06-01 06:00:00,312.33447,0,0001
2009-07-01 06:00:00,317.4697,0,0001
2009-08-01 06:00:00,315.06815,0,0001
2009-09-01 06:00:00,309.8888,0,0001
2009-10-01 06:00:00,302.419,0,0001
2009-11-01 06:00:00,296.52066,0,0001
2009-12-01 06:00:00,292.23782,0,0001
2010-01-01 06:00:00,291.21548,0,0001
2010-02-01 06:00:00,292.66122,0,0001
2010-03-01 06:00:00,293.69165,0,0001
2010-04-01 06:00:00,299.761,0,0001
2010-05-01 06:00:00,307.55414,0,0001
2010-06-01 06:00:00,314.3219,0,0001
2010-07-01 06:00:00,318.02393,0,0001
2010-08-01 06:00:00,316.8569,0,0001
2010-09-01 06:00:00,310.3657,0,0001
2010-10-01 06:00:00,302.3557,0,0001
2010-11-01 06:00:00,294.85764,0,0001
2010-12-01 06:00:00,290.88547,0,0001
2011-01-01 06:00:00,290.9437,0,0001
2011-02-01 06:00:00,290.63275,0,0001
2011-03-01 06:00:00,292.68796,0,0001
2011-04-01 06:00:00,298.13852,0,0001
2011-05-01 06:00:00,305.32666,0,0001
2011-06-01 06:00:00,314.22064,0,0001
2011-07-01 06:00:00,318.60675,0,0001
2011-08-01 06:00:00,316.66168,0,0001
2011-09-01 06:00:00,308.4826,0,0001
2011-10-01 06:00:00,301.5075,0,0001
2011-11-01 06:00:00,294.15317,0,0001
2011-12-01 06:00:00,291.9055,0,0001
2012-01-01 06:00:00,290.11346,0,0001
2012-02-01 06:00:00,291.0094,0,0001
2012-03-01 06:00:00,292.5441,0,0001
2012-04-01 06:00:00,298.42923,0,0001
2012-05-01 06:00:00,306.53107,0,0001
2012-06-01 06:00:00,314.26535,0,0001
2012-07-01 06:00:00,317.4974,0,0001
2012-08-01 06:00:00,315.76193,0,0001
2012-09-01 06:00:00,310.10098,0,0001
2012-10-01 06:00:00,302.294,0,0001
2012-11-01 06:00:00,296.932,0,0001
2012-12-01 06:00:00,292.4685,0,0001
2013-01-01 06:00:00,292.77435,0,0001
2013-02-01 06:00:00,290.6053,0,0001
2013-03-01 06:00:00,292.57077,0,0001
2013-04-01 06:00:00,298.29083,0,0001
2013-05-01 06:00:00,304.80453,0,0001
2013-06-01 06:00:00,313.1679,0,0001
2013-07-01 06:00:00,317.2811,0,0001
2013-08-01 06:00:00,315.087,0,0001
2013-09-01 06:00:00,310.70215,0,0001
2013-10-01 06:00:00,300.88495,0,0001
2013-11-01 06:00:00,295.22528,0,0001
2013-12-01 06:00:00,293.30096,0,0001
2014-01-01 06:00:00,291.99356,0,0001
2014-02-01 06:00:00,291.8276,0,0001
2014-03-01 06:00:00,294.05127,0,0001
2014-04-01 06:00:00,298.6721,0,0001
2014-05-01 06:00:00,306.64194,0,0001
2014-06-01 06:00:00,312.8677,0,0001
2014-07-01 06:00:00,317.45856,0,0001
2014-08-01 06:00:00,316.49066,0,0001
2014-09-01 06:00:00,309.98932,0,0001
2014-10-01 06:00:00,302.5952,0,0001
2014-11-01 06:00:00,294.8758,0,0001
2014-12-01 06:00:00,292.86288,0,0001
2015-01-01 06:00:00,291.72046,0,0001
2015-02-01 06:00:00,292.68033,0,0001
2015-03-01 06:00:00,294.78778,0,0001
2015-04-01 06:00:00,299.0212,0,0001
2015-05-01 06:00:00,306.17746,0,0001
2015-06-01 06:00:00,314.02576,0,0001
2015-07-01 06:00:00,317.79962,0,0001
2015-08-01 06:00:00,316.7354,0,0001
2015-09-01 06:00:00,310.00623,0,0001
2015-10-01 06:00:00,303.8649,0,0001
2015-11-01 06:00:00,297.40942,0,0001
2015-12-01 06:00:00,294.1493,0,0001
2016-01-01 06:00:00,294.9932,0,0001
2016-02-01 06:00:00,295.03928,0,0001
2016-03-01 06:00:00,296.79004,0,0001
2016-04-01 06:00:00,301.49295,0,0001
2016-05-01 06:00:00,308.9578,0,0001
2016-06-01 06:00:00,314.80524,0,0001
2016-07-01 06:00:00,319.7013,0,0001
2016-08-01 06:00:00,316.92947,0,0001
2016-09-01 06:00:00,312.08502,0,0001
2016-10-01 06:00:00,305.35162,0,0001
2016-11-01 06:00:00,299.68527,0,0001
2016-12-01 06:00:00,295.21393,0,0001
2017-01-01 06:00:00,293.7386,0,0001
2017-02-01 06:00:00,294.39874,0,0001
2017-03-01 06:00:00,296.2892,0,0001
2017-04-01 06:00:00,299.70468,0,0001
2017-05-01 06:00:00,307.92468,0,0001
2017-06-01 06:00:00,313.67224,0,0001
2017-07-01 06:00:00,317.3507,0,0001
2017-08-01 06:00:00,317.51743,0,0001
2017-09-01 06:00:00,311.11868,0,0001
2017-10-01 06:00:00,304.87787,0,0001
2017-11-01 06:00:00,297.35492,0,0001
2017-12-01 06:00:00,294.13434,0,0001
2018-01-01 06:00:00,292.59497,0,0001
2018-02-01 06:00:00,295.40216,0,0001
2018-03-01 06:00:00,293.55643,0,0001
2018-04-01 06:00:00,299.09045,0,0001
2018-05-01 06:00:00,307.19617,0,0001
2018-06-01 06:00:00,314.4806,0,0001
2018-07-01 06:00:00,317.92014,0,0001
2018-08-01 06:00:00,317.39352,0,0001
2018-09-01 06:00:00,310.17505,0,0001
2018-10-01 06:00:00,305.06503,0,0001
2018-11-01 06:00:00,296.91858,0,0001
2018-12-01 06:00:00,294.0726,0,0001
2019-01-01 06:00:00,291.64178,0,0001
2019-02-01 06:00:00,292.91214,0,0001
2019-03-01 06:00:00,295.0112,0,0001
2019-04-01 06:00:00,300.79074,0,0001
2019-05-01 06:00:00,308.71204,0,0001
2019-06-01 06:00:00,316.22104,0,0001
2019-07-01 06:00:00,319.5732,0,0001
2019-08-01 06:00:00,318.23514,0,0001
2019-09-01 06:00:00,312.25143,0,0001
2019-10-01 06:00:00,304.56534,0,0001
2019-11-01 06:00:00,297.85312,0,0001
2019-12-01 06:00:00,295.81378,0,0001
2020-01-01 06:00:00,294.5281,0,0001
2020-02-01 06:00:00,294.3825,0,0001
2020-03-01 06:00:00,295.24194,0,0001
2020-04-01 06:00:00,301.08475,0,0001
2020-05-01 06:00:00,308.66962,0,0001
2020-06-01 06:00:00,316.17136,0,0001
2020-07-01 06:00:00,320.07553,0,0001
2020-08-01 06:00:00,317.3505,0,0001
2020-09-01 06:00:00,312.17712,0,0001
2020-10-01 06:00:00,303.86148,0,0001
2020-11-01 06:00:00,299.5807,0,0001
2020-12-01 06:00:00,293.9651,0,0001
2021-01-01 06:00:00,291.95795,0,0001
2021-02-01 06:00:00,291.3696,0,0001
2021-03-01 06:00:00,292.49374,0,0001
2021-04-01 06:00:00,297.74307,0,0001
2021-05-01 06:00:00,306.89035,0,0001
2021-06-01 06:00:00,313.42532,0,0001
2021-07-01 06:00:00,318.9568,0,0001
2021-08-01 06:00:00,317.00772,0,0001
2021-09-01 06:00:00,311.6725,0,0001
2021-10-01 06:00:00,303.28207,0,0001
2021-11-01 06:00:00,296.13498,0,0001
2021-12-01 06:00:00,293.4212,0,0001
2022-01-01 06:00:00,292.71744,0,0001
2022-02-01 06:00:00,292.68988,0,0001
2022-03-01 06:00:00,294.2894,0,0001
2022-04-01 06:00:00,298.09332,0,0001
2022-05-01 06:00:00,306.28442,0,0001
2022-06-01 06:00:00,314.17368,0,0001
2022-07-01 06:00:00,319.5436,0,0001
2022-08-01 06:00:00,318.42963,0,0001
2022-09-01 06:00:00,311.8554,0,0001
2022-10-01 06:00:00,303.63666,0,0001
2022-11-01 06:00:00,296.05945,0,0001
2022-12-01 06:00:00,293.72202,0,0001
2023-01-01 06:00:00,291.7449,0,0001
2023-02-01 06:00:00,292.02545,0,0001
2023-03-01 06:00:00,295.19556,0,0001
2023-04-01 06:00:00,298.61853,0,0001
2023-05-01 06:00:00,307.16537,0,0001
2023-06-01 06:00:00,315.57516,0,0001
2023-07-01 06:00:00,321.01254,0,0001
2023-08-01 06:00:00,319.53757,0,0001
2023-09-01 06:00:00,315.25092,0,0001
2023-10-01 06:00:00,305.91855,0,0001
2023-11-01 06:00:00,300.30917,0,0001
2023-12-01 06:00:00,297.6464,0,0001
2024-01-01 06:00:00,294.80417,0,0001
2024-02-01 06:00:00,297.3046,0,0001
2024-03-01 06:00:00,296.96237,0,0001
2024-04-01 06:00:00,301.31778,0,0001
2024-05-01 06:00:00,309.2275,0,0001
2024-06-01 06:00:00,318.08414,0,0001
2024-07-01 06:00:00,321.21503,0,0001
2024-08-01 06:00:00,319.39185,0,0001
2024-09-01 06:00:00,313.9077,0,0001
2024-10-01 06:00:00,307.16388,0,0001
2024-11-01 06:00:00,299.4074,0,0001
2024-12-01 06:00:00,296.39536,0,0001
2025-01-01 06:00:00,294.42166,0,0001
2025-02-01 06:00:00,297.01022,0,0001
2025-03-01 06:00:00,296.15814,0,0001
2025-04-01 06:00:00,301.99362,0,0001
2025-05-01 06:00:00,309.10638,0,0001
2025-06-01 06:00:00,316.1315,0,0001
2025-07-01 06:00:00,319.65482,0,0001
2025-08-01 06:00:00,318.90375,0,0001
2025-09-01 06:00:00,314.0551,0,0001
2025-10-01 06:00:00,306.81747,0,0001
2025-11-01 06:00:00,298.55338,0,0001
2025-12-01 06:00:00,295.37354,0,0001
2026-01-01 06:00:00,294.36176,0,0001
2026-02-01 06:00:00,292.93695,0,0001
2026-03-01 06:00:00,297.64737,0,0005
2026-04-01 06:00:00,301.03958,0,0005
